162 nessuno 153393
163 fai 152615
164 signore 151724
165 meglio 147904
166 vuole 144075
167 dai 143970
168 dal 143621
169 giorno 141646
170 sembra 141345
171 cazzo 140649
172 vedere 140004
173 signor 139014
174 ogni 138902
175 senza 137504
176 modo 137396
177 qualche 137044
178 dispiace 135161
179 dobbiamo 134741
180 penso 133432
181 ecco 133230
182 parlare 127368
183 tra 126614
184 mamma 125858
185 troppo 124307
186 sarebbe 124224
187 dalla 123905
188 ce 123818
189 male 123630
190 vai 122569
191 tanto 122376
192 avete 122346
193 madre 121884
194 fosse 121833
195 favore 121662
196 nuovo 121084
197 sulla 120983
198 successo 120466
199 sa 120190
200 giusto 119530
201 possiamo 119338
202 miei 118253
203 aspetta 117334
204 altra 117261
205 alle 115861
206 avere 115584
207 farlo 114644
208 facendo 113879
209 abbia 113176
210 aveva 112593
211 momento 112425
212 ero 112257
213 già 112185
214 ragazzi 111759
215 deve 108837
216 prego 108297
217 nostro 106977
218 grande 106778
219 tipo 106564
220 senti 105551
221 soldi 105147
222 persone 104958
223 dice 104496
224 appena 104305
225 potrebbe 103292
226 sapere 102715
227 tre 102241
228 questi 102138
229 piace 102133
230 oggi 101828
231 vieni 101496
232 avevo 100180
233 gente 99876
234 siete 99774
235 idea 99686
236 figlio 99633
237 guarda 99305
238 ai 99285
239 sicuro 98930
240 puo 98460
241 può 98248
242 accordo 97457
243 dentro 97430
244 degli 96827
245 forza 95761
246 queste 95742
247 trovato 95612
248 caso 94081
249 tutte 93660
250 faccio 93641
251 signora 93166
252 nome 92790
253 pensi 92164
254 avuto 92148
255 problema 91863
256 donna 91468
257 tutta 91136
258 okay 91077
259 altri 91027
260 preso 90685
261 aver 90562
262 ragazza 90481
263 mondo 89850
264 basta 89677
265 faccia 89573
266 stare 89485
267 ragazzo 88844
268 subito 88405
269 nostra 88292
270 insieme 88097
271 nulla 87751
272 ah 86566
273 volevo 86190
274 famiglia 85831
275 sentito 85502
276 notte 84611
277 sara 84109
278 eh 83726
279 stesso 83422
280 ragione 83263
281 testa 83049
282 capito 82557
283 volte 82507
284 sotto 82369
285 vado 82082
286 tuoi 81535
287 tesoro 81432
288 suoi 80800
289 bella 80680
290 dato 79094
291 serve 79062
292 erano 78557
293 buona 78234
294 prendere 78213
295 scusa 78199
296 stiamo 78096
297 avrei 77511
298 pensavo 77241
299 moglie 77183
300 porta 77168
301 sarà 77066
302 morto 76686
303 vorrei 75544
304 succede 75150
305 storia 74356
306 bello 74344
307 pronto 74126
308 dici 73650
309 cercando 72826
310 avanti 72220
311 meno 72033
312 persona 71790
313 dovuto 71384
314 secondo 70161
315 venire 70118
316 polizia 69890
317 letto 69285
318 capisco 69280
319 avrebbe 68413
320 fino 67771
321 paura 67371
322 dico 67316
323 stanno 67133
324 amici 66798
325 mentre 66599
326 domani 66453
327 uomini 66346
328 macchina 66279
329 fine 66195
330 aiuto 66139
331 stavo 65585
332 capo 65204
333 fratello 65179
334 amore 65109
335 facciamo 64759
336 abbastanza 64449
337 nei 64401
338 ucciso 64233
339 vediamo 63930
340 state 63833
341 cio 63399
342 mano 63026
343 lì 62806
344 giorni 62804
345 piano 62785
346 presto 62753
347 comunque 62679
348 trovare 62198
349 nemmeno 62196
350 merda 62094
351 qua 61948
352 bambino 61844
353 sera 61539
354 diavolo 61259
355 giro 61249
356 andato 61248
357 vedo 61108
358 quelle 60936
359 far 60819
360 stati 60430
361 neanche 60354
362 primo 60323
363 buon 60299
364 vostro 60286
365 morte 60260
366 tornare 59805
367 anno 59506
368 pensato 59305
369 piacere 58794
370 bel 58768
371 perchè 58654
372 mie 58443
373 papa 58279
374 quasi 58103
375 nessun 57638
376 dovrei 56843
377 felice 56464
378 vedi 56402
379 stessa 55999
380 contro 55984
381 colpa 55979
382 quale 55972
383 punto 55671
384 dovrebbe 55330
385 andata 55194
386 finito 55003
387 chiesto 54950
388 sento 54748
389 migliore 54406
390 invece 54172
391 figlia 54064
392 quei 54048
393 col 53939
394 dovresti 53875
395 ore 53752
396 almeno 53611
397 minuti 53567
398 terra 53491
399 credi 53319
400 salve 53228
401 strada 53074
402 scusi 52995
403 sue 52809
404 passato 52651
405 dollari 52573
406 nostri 52487
407 stasera 52301
408 settimana 52299
409 sola 52220
410 scuola 52156
411 occhi 51958
412 magari 51929
413 vostra 51909
414 perso 51641
415 uscire 51582
416 mani 51488
417 importante 51399
418 parlato 50994
419 bambini 50857
420 ultima 50585
421 stava 50440
422 sapevo 50437
423 potrei 50297
424 significa 50177
425 possibile 50124
426 indietro 50119
427 riesco 50075
428 nelle 49926
429 eri 49786
430 chiama 49750
431 piccolo 49726
432 sangue 49600
433 tardi 49589
434 importa 49428
435 cuore 48976
436 messo 48916
437 auto 48708
438 marito 48685
439 viene 48544
440 papà 48417
441 ieri 48221
442 quelli 48122
443 lasciato 47999
444 venuto 47979
445 spero 47649
446 numero 47446
447 ricordi 47414
448 chiamato 47319
449 ascolta 47208
450 veramente 47152
451 fatta 46537
452 parlando 46414
453 pensare 46374
454 fantastico 46367
455 difficile 46311
456 fanno 46311
457 altre 46274
458 serio 46194
459 dovremmo 46161
460 fossi 45907
461 acqua 45829
462 entrare 45802
463 stanza 45752
464 pensa 45644
465 possa 45272
466 portato 45242
467 qualsiasi 45164
468 traduzione 45010
469 lascia 44911
470 dietro 44861
471 nessuna 44801
472 roba 44724
473 dicendo 44658
474 amo 44443
475 forte 44380
476 problemi 44352
477 corpo 44212
478 piccola 44050
479 agente 44019
480 sentire 43990
481 vicino 43977
482 prendi 43715
483 telefono 43687
484 foto 43655
485 sacco 43539
486 pare 43352
487 poco 43332
488 voleva 43286
489 potuto 42691
490 strano 42577
491 donne 42521
492 cinque 42445
493 bravo 42441
494 ragazze 42388
495 stia 42360
496 festa 42282
497 tue 42132
498 andando 42021
499 capire 42015
500 film 41954
501 genere 41950
502 dare 41560
503 parla 41403
504 attimo 41325
505 quattro 41306
506 probabilmente 41220
507 morire 41024
508 mesi 41010
509 pure 40955
510 senso 40927
511 vecchio 40917
512 verso 40893
513 ufficio 40760
514 sappiamo 40755
515 ben 40645
516 sorella 40455
517 farti 40267
518 signorina 40242
519 ciò 40120
520 dottore 40050
521 domanda 40021
522 unica 39828
523 conosco 39535
524 qual 39457
525 vivere 39331
526 vista 38943
527 guerra 38938
528 paio 38868
529 faro 38714
530 prova 38632
531 ricordo 38315
532 conto 38311
533 avessi 38306
534 divertente 38288
535 nuova 38177
536 perdere 37974
537 dimmi 37685
538 sicura 37677
539 mezzo 37636
540 farmi 37499
541 fate 37221
542 piedi 37125
543 be 36855
544 figli 36829
545 sopra 36753
546 unico 36730
547 sapete 36585
548 esattamente 36538
549 lavorare 36496
550 capitano 36457
551 parola 36390
552 squadra 36293
553 dottor 36116
554 possono 36088
555 volete 35783
556 motivo 35520
557 avevi 35503
558 finita 35281
559 esatto 35126
560 gioco 35123
561 perfetto 34859
562 fortuna 34750
563 siano 34611
564 credere 34601
565 chiamo 34600
566 potresti 34596
567 resto 34549
568 mente 34370
569 mangiare 34311
570 spiace 34155
571 morta 34107
572 cioe 33771
573 passare 33755
574 cena 33597
575 cavolo 33370
576 avresti 33345
577 tratta 33244
578 dammi 33127
579 john 33107
580 pistola 33001
581 buongiorno 32884
582 affari 32870
583 sarei 32864
584 dica 32722
585 tizio 32711
586 entrambi 32686
587 là 32618
588 davanti 32617
589 puttana 32596
590 citta 32531
591 matrimonio 32498
592 quanti 32471
593 controllo 32457
594 dalle 32427
595 ultimo 32411
596 culo 32293
597 facile 32228
598 fuoco 32070
599 cercare 31664
600 sesso 31653
601 the 31637
602 molti 31566
603 fammi 31449
604 vogliono 31435
605 voglia 31216
606 fu 31198
607 potremmo 31189
608 genitori 31001
609 mandato 30944
610 mettere 30907
611 vivo 30896
612 uccidere 30865
613 saranno 30831
614 negli 30803
615 vada 30803
616 sicurezza 30773
617 causa 30750
618 inizio 30669
619 faremo 30633
620 re 30579
621 vogliamo 30485
622 potete 30458
623 agli 30323
624 ospedale 30280
625 bere 30217
626 attenzione 30188
627 ricevuto 30121
628 jack 30056
629 sulle 30036
630 smettila 29941
631 scritto 29931
632 succedendo 29683
633 avesse 29650
634 farò 29491
635 omicidio 29449
636 musica 29416
637 però 29406
638 dicono 29366
639 cura 29346
640 prossima 29259
641 tieni 29235
642 andate 29208
643 lasciare 29158
644 arrivato 29111
645 new 29045
646 parole 28980
647 libro 28945
648 capisci 28861
649 revisione 28858
650 pace 28804
651 situazione 28799
652 paese 28786
653 ottimo 28758
654 sbagliato 28659
655 durante 28640
656 oddio 28639
657 provato 28552
658 nostre 28465
659 chiunque 28323
660 dirmi 28293
661 wow 28264
662 eravamo 28243
663 immagino 28228
664 entra 28227
665 torna 28216
666 sui 28194
667 amica 28123
668 diventare 28094
669 verita 28082
670 vede 28068
671 città 28048
672 voluto 28007
673 farai 27955
674 fatti 27930
675 settimane 27842
676 buono 27837
677 portare 27804
678 venuta 27797
679 piuttosto 27646
680 chiedo 27626
681 stupido 27589
682 assolutamente 27583
683 presidente 27515
684 aspettare 27502
685 sam 27472
686 scelta 27410
687 scoperto 27407
688 vuol 27361
689 molte 27349
690 dormire 27342
691 lungo 27314
692 dirlo 27177
693 sarai 27169
694 giornata 27141
695 parli 27138
696 giu 27110
697 alcuni 27053
698 bagno 27045
699 arrivare 27031
700 avvocato 27030
701 dello 27030
702 guardare 27023
703 aria 26987
704 cane 26979
705 signori 26852
706 realta 26843
707 cielo 26793
708 deciso 26786
709 tornato 26713
710 dieci 26627
711 prigione 26619
712 fra 26482
713 prendo 26446
714 messaggio 26434
715 é 26403
716 usare 26402
717 benissimo 26400
718 voce 26346
719 conosci 26327
720 luce 26240
721 giovane 26212
722 minuto 26121
723 chiamare 26102
724 campo 25973
725 giù 25869
726 gran 25852
727 capelli 25793
728 cerca 25783
729 restare 25745
730 lontano 25654
731 qualunque 25573
732 bambina 25563
733 saperlo 25525
734 arrivo 25433
735 poter 25405
736 continua 25394
737 finche 25383
738 idiota 25331
739 provare 25323
740 onore 25309
741 passo 25249
742 domande 25117
743 cara 25073
744 alto 25034
745 trova 25024
746 pensando 24994
747 credevo 24926
748 fretta 24838
749 morti 24739
750 preoccuparti 24730
751 gruppo 24705
752 prove 24633
753 funziona 24598
754 incidente 24579
755 solito 24476
756 camera 24341
757 odio 24313
758 aiutare 24305
759 brava 24296
760 aspetto 24212
761 speciale 24166
762 futuro 24114
763 bocca 24047
764 finalmente 24045
765 allo 24021
766 cibo 23961
767 chiaro 23847
768 circa 23813
769 intenzione 23772
770 vera 23747
771 semplice 23725
772 piacerebbe 23724
773 dirti 23721
774 viaggio 23702
775 insomma 23700
776 cambiare 23697
777 oltre 23619
778 giocare 23618
779 ordine 23536
780 riguardo 23510
781 permesso 23442
782 chiamata 23438
783 pero 23419
784 dovete 23289
785 venite 23113
786 mattina 23076
787 crede 23036
788 l 22985
789 natale 22958
790 finire 22931
791 direi 22916
792 fondo 22896
793 york 22834
794 occhio 22817
795 resta 22707
796 cercato 22700
797 vostri 22614
798 devono 22604
799 verità 22581
800 pronti 22566
801 pronta 22507
802 scusami 22440
803 chiami 22394
804 scusate 22361
805 prossimo 22349
806 arriva 22257
807 saputo 22236
808 milioni 22232
809 torno 22228
810 mese 22211
811 sistema 22207
812 michael 22150
813 fermo 22145
814 s 22125
815 soltanto 22098
816 detective 22063
817 ovviamente 22061
818 vecchia 22039
819 metti 21980
820 appuntamento 21968
821 vanno 21938
822 charlie 21914
823 colpo 21819
824 tom 21806
825 cristo 21787
826 chiedere 21748
827 armi 21682
828 grandi 21600
829 stronzo 21590
830 pazzo 21569
831 piacciono 21558
832 faceva 21528
833 porto 21521
834 segreto 21500
835 ii 21484
836 venga 21402
837 controllare 21388
838 grado 21382
839 vittima 21342
840 pezzo 21309
841 lasci 21223
842 specie 21211
843 completamente 21209
844 libero 21199
845 generale 21160
846 carino 21139
847 fara 21107
848 sogno 21084
849 aspetti 21070
850 veloce 21028
851 interessa 21014
852 assassino 21013
853 lista 21012
854 vederti 21002
855 potere 20986
856 sapeva 20984
857 brutto 20968
858 nave 20951
859 zitto 20913
860 giuro 20865
861 centro 20848
862 sole 20821
863 zio 20819
864 doveva 20790
865 lasciami 20786
866 oppure 20785
867 semplicemente 20748
868 ormai 20708
869 saro 20679
870 tenere 20669
871 informazioni 20659
872 guardate 20587
873 mille 20572
874 nello 20559
875 incredibile 20553
876 scena 20538
877 ve 20526
878 iniziato 20521
879 glielo 20511
880 legge 20500
881 giusta 20384
882 gentile 20382
883 spesso 20362
884 alcune 20343
885 consiglio 20232
886 caro 20207
887 rapporto 20152
888 cambiato 20150
889 occhiata 20063
890 mike 19981
891 joe 19968
892 addio 19935
893 addosso 19921
894 volevi 19912
895 errore 19857
896 servizio 19846
897 rispetto 19791
898 poteva 19760
899 sanno 19741
900 sparato 19738
901 vestiti 19733
902 sorpresa 19711
903 avrai 19699
904 pagare 19678
905 presa 19657
906 attento 19644
907 medico 19641
908 personale 19620
909 risposta 19613
910 quali 19590
911 schifo 19580
912 fame 19558
913 pieno 19496
914 dovevo 19391
915 usato 19386
916 vengo 19364
917 dolore 19350
918 do 19329
919 servono 19302
920 saresti 19298
921 peter 19285
922 incontro 19278
923 ritardo 19259
924 normale 19237
925 george 19197
926 diverso 19192
927 riesci 19169
928 prende 19150
929 peggio 19141
930 proposito 19077
931 rimanere 18984
932 sembrava 18978
933 sappia 18966
934 bisogna 18952
935 ricorda 18894
936 chiuso 18878
937 nonna 18875
938 compagnia 18864
939 coraggio 18853
940 david 18825
941 avevamo 18808
942 programma 18804
943 dimenticato 18797
944 hey 18794
945 bar 18772
946 migliori 18743
947 terribile 18710
948 fallo 18709
949 impossibile 18672
950 arrivando 18658
951 avevano 18656
952 disse 18649
953 frank 18646
954 farà 18590
955 guai 18566
956 vattene 18544
957 farci 18538
958 aereo 18516
959 conosce 18513
960 sembri 18509
961 grosso 18444
962 notizie 18441
963 tante 18427
964 arma 18419
965 finché 18376
966 guardi 18308
967 uscita 18290
968 ia 18283
969 studio 18268
970 intorno 18263
971 posizione 18243
972 peccato 18201
973 chiave 18199
974 bastardo 18169
975 fin 18133
976 quante 18104
977 interessante 18101
978 cervello 18099
979 dolce 18029
980 manca 18023
981 stessi 17982
982 sente 17958
983 andra 17903
984 tanti 17893
985 vestito 17882
986 parti 17875
987 denaro 17870
988 rubato 17844
989 sette 17837
990 esserci 17819
991 cliente 17802
992 appartamento 17777
993 adoro 17714
994 sarò 17708
995 relazione 17658
996 base 17655
997 pranzo 17632
998 sala 17630
999 compleanno 17601
1000 seconda 17588
1001 questione 17532
1002 carta 17477
1003 henry 17406
1004 diritto 17398
1005 qualcun 17380
1006 vale 17374
1007 conosciuto 17330
1008 lavora 17328
1009 spalle 17320
1010 serata 17307
1011 saremo 17241
1012 tv 17240
1013 potevo 17237
1014 partita 17234
1015 otto 17193
1016 nero 17185
1017 zona 17152
1018 potrebbero 17046
1019 trovo 17031
1020 tempi 17025
1021 negozio 16983
1022 riuscito 16983
1023 stavi 16953
1024 aspettando 16951
1025 dottoressa 16921
1026 video 16920
1027 continuare 16919
1028 poliziotto 16907
1029 linea 16895
1030 fronte 16797
1031 soli 16765
1032 ex 16738
1033 silenzio 16697
1034 sicuramente 16681
1035 vinto 16680
1036 intendo 16643
1037 averlo 16638
1038 notizia 16632
1039 lettera 16625
1040 calma 16622
1041 senta 16618
1042 possibilita 16605
1043 scappare 16572
1044 aspettate 16547
1045 riguarda 16538
1046 paul 16485
1047 spazio 16464
1048 iniziare 16447
1049 altrimenti 16368
1050 andati 16344
1051 realtà 16334
1052 diceva 16326
1053 ricerca 16321
1054 simile 16305
1055 canzone 16303
1056 esiste 16302
1057 stesse 16274
1058 vive 16271
1059 fossero 16235
1060 luogo 16234
1061 scherzando 16225
1062 pezzi 16210
1063 scoprire 16196
1064 pena 16192
1065 parliamo 16139
1066 tranquillo 16126
1067 vengono 16086
1068 corso 16077
1069 rimasto 16067
1070 sentite 16048
1071 pubblico 16022
1072 regalo 16015
1073 buonanotte 16004
1074 freddo 15987
1075 stamattina 15979
1076 stupida 15924
1077 santo 15848
1078 club 15801
1079 farebbe 15758
1080 computer 15741
1081 entro 15720
1082 parlo 15718
1083 cioè 15710
1084 dura 15703
1085 birra 15691
1086 james 15674
1087 scelto 15656
1088 ehm 15653
1089 lavorando 15650
1090 test 15633
1091 promesso 15577
1092 caccia 15570
1093 ballo 15562
1094 trovi 15553
1095 stanotte 15526
1096 max 15485
1097 avremmo 15474
1098 missione 15470
1099 salute 15449
1100 triste 15430
1101 duro 15428
1102 casino 15428
1103 porti 15426
1104 percio 15426
1105 alex 15422
1106 salvare 15420
1107 sarah 15416
1108 secondi 15413
1109 ultimi 15402
1110 america 15363
1111 esercito 15359
1112 tenente 15344
1113 contatto 15300
1114 uh 15299
1115 lavori 15294
1116 cellulare 15294
1117 jane 15269
1118 regole 15239
1119 arrivata 15226
1120 infatti 15204
1121 ascoltami 15199
1122 gay 15191
1123 pericolo 15183
1124 aiutarti 15174
1125 vostre 15170
1126 droga 15168
1127 bellissima 15168
1128 oro 15160
1129 carina 15155
1130 guardia 15154
1131 esempio 15130
1132 certamente 15097
1133 cucina 15085
1134 palle 15035
1135 intendi 15031
1136 scommetto 15028
1137 arrivati 15020
1138 piena 15018
1139 dunque 15016
1140 colpito 15007
1141 forma 15004
1142 dagli 15002
1143 borsa 14990
1144 fbi 14987
1145 dovrai 14949
1146 nonno 14941
1147 scarpe 14926
1148 anima 14921
1149 siediti 14919
1150 occasione 14917
1151 né 14911
1152 comprare 14848
1153 incontrato 14808
1154 fermati 14803
1155 affatto 14802
1156 ferma 14800
1157 ovunque 14798
1158 governo 14760
1159 paziente 14751
1160 braccio 14745
1161 spettacolo 14686
1162 brutta 14680
1163 prometto 14672
1164 effetti 14651
1165 stavamo 14627
1166 fermi 14624
1167 aperto 14619
1168 crimine 14609
1169 tornata 14607
1170 avremo 14584
1171 decisione 14569
1172 cavallo 14509
1173 diciamo 14501
1174 necessario 14497
1175 mare 14492
1176 viva 14490
1177 sinistra 14481
1178 visita 14480
1179 inferno 14471
1180 usa 14433
1181 chiesa 14421
1182 parlarne 14418
1183 classe 14388
1184 mica 14353
1185 salvato 14339
1186 dannazione 14331
1187 scrivere 14315
1188 scorsa 14305
1189 mentito 14304
1190 attacco 14300
1191 lunga 14288
1192 reale 14269
1193 nick 14257
1194 intelligente 14234
1195 sapevi 14233
1196 comprato 14190
1197 sergente 14190
1198 danny 14164
1199 volo 14164
1200 contento 14163
1201 bianco 14108
1202 eccolo 14107
1203 rende 14095
1204 tavolo 14094
1205 diventato 14071
1206 rotto 14066
1207 apri 14030
1208 direttore 14013
1209 livello 14005
1210 dite 14004
1211 conoscere 14003
1212 passi 13993
1213 alcun 13992
1214 coi 13979
1215 farla 13964
1216 cambio 13911
1217 uscito 13909
1218 lato 13904
1219 riesce 13880
1220 regina 13871
1221 arrivederci 13863
1222 incinta 13847
1223 inglese 13831
1224 de 13826
1225 caldo 13803
1226 luna 13790
1227 maggiore 13787
1228 farsi 13757
1229 hotel 13756
1230 giudice 13738
1231 destra 13727
1232 affare 13696
1233 aiuti 13689
1234 carne 13675
1235 rispondere 13633
1236 differenza 13630
1237 mary 13621
1238 pelle 13614
1239 processo 13605
1240 attraverso 13577
1241 codice 13576
1242 umano 13573
1243 trovata 13561
1244 comandante 13545
1245 certa 13545
1246 pomeriggio 13545
1247 leggere 13537
1248 maledizione 13508
1249 lavorato 13488
1250 miglior 13476
1251 radio 13473
1252 pagato 13472
1253 precedenti 13433
1254 averti 13421
1255 vorrebbe 13398
1256 passa 13386
1257 pericoloso 13368
1258 vino 13366
1259 guardando 13363
1260 cerco 13356
1261 andrà 13351
1262 dia 13351
1263 treno 13349
1264 interno 13343
1265 barca 13343
1266 caffe 13296
1267 libera 13292
1268 figliolo 13254
1269 farei 13234
1270 lezione 13202
1271 presente 13184
1272 buone 13166
1273 uniti 13148
1274 sogni 13142
1275 temo 13134
1276 stagione 13130
1277 avrebbero 13122
1278 jimmy 13106
1279 ordini 13098
1280 partire 13059
1281 sposato 13018
1282 accidenti 12972
1283 vederlo 12968
1284 data 12960
1285 nord 12954
1286 nuovi 12932
1287 possibilità 12931
1288 ringrazio 12930
1289 star 12885
1290 cattivo 12872
1291 parlarti 12871
1292 chiudi 12866
1293 documenti 12831
1294 gamba 12823
1295 ama 12798
1296 episodio 12785
1297 smettere 12749
1298 intero 12746
1299 pensate 12732
1300 imparato 12731
1301 alta 12723
1302 rosso 12721
1303 venuti 12705
1304 pochi 12692
1305 lascio 12685
1306 calmati 12684
1307 congratulazioni 12673
1308 gesu 12653
1309 belle 12646
1310 comune 12637
1311 segno 12635
1312 mostro 12614
1313 bomba 12587
1314 gambe 12547
1315 avrà 12542
1316 responsabile 12522
1317 sembrare 12515
1318 ottima 12503
1319 aiutarmi 12466
1320 chiedendo 12452
1321 biglietto 12449
1322 san 12441
1323 clienti 12441
1324 tocca 12440
1325 steve 12439
1326 quegli 12436
1327 mangiato 12435
1328 sexy 12432
1329 bellissimo 12417
1330 jim 12404
1331 tony 12393
1332 farle 12385
1333 abbiano 12380
1334 intera 12376
1335 caffè 12363
1336 vivi 12357
1337 posti 12344
1338 zia 12342
1339 farcela 12336
1340 ray 12313
1341 maestro 12285
1342 banca 12282
1343 agenti 12257
1344 scherzo 12247
1345 operazione 12239
1346 dovrebbero 12234
1347 ufficiale 12228
1348 diro 12219
1349 ami 12210
1350 and 12166
1351 fantastica 12155
1352 vorresti 12132
1353 finta 12079
1354 energia 12078
1355 benvenuto 12069
1356 nascosto 12046
1357 scorso 12044
1358 pressione 12034
1359 periodo 12026
1360 indirizzo 12018
1361 speranza 12003
1362 meta 12001
1363 soprattutto 11991
1364 pazza 11984
1365 offerta 11980
1366 seguito 11970
1367 passaggio 11948
1368 sarebbero 11932
1369 piangere 11931
1370 fratelli 11920
1371 rischio 11917
1372 tale 11912
1373 naturalmente 11907
1374 torni 11902
1375 chiavi 11893
1376 finestra 11892
1377 harry 11885
1378 potesse 11875
1379 vincere 11870
1380 aprire 11864
1381 sud 11861
1382 entrato 11858
1383 avra 11844
1384 tommy 11833
1385 andremo 11821
1386 lasciate 11816
1387 pianeta 11812
1388 esci 11793
1389 danno 11788
1390 darmi 11787
1391 potessi 11764
1392 vecchi 11763
1393 stronzate 11763
1394 segreti 11753
1395 inoltre 11743
1396 guida 11737
1397 uccisa 11731
1398 darti 11720
1399 vite 11719
1400 testimone 11718
1401 strana 11715
1402 messa 11704
1403 correre 11696
1404 metto 11685
1405 portata 11673
1406 metri 11671
1407 ritorno 11666
1408 saltare 11648
1409 frega 11647
1410 ottenere 11647
1411 combattere 11606
1412 jake 11605
1413 vittime 11592
1414 capisce 11576
1415 molta 11575
1416 orribile 11574
1417 arrabbiato 11573
1418 imparare 11534
1419 ryan 11528
1420 prezzo 11523
1421 colazione 11520
1422 esperienza 11502
1423 animali 11492
1424 bill 11486
1425 diversi 11466
1426 ragazzino 11453
1427 destino 11427
1428 collo 11415
1429 cominciare 11403
1430 mossa 11401
1431 college 11397
1432 vicini 11394
1433 blu 11388
1434 nomi 11375
1435 maggior 11375
1436 enorme 11373
1437 preoccupare 11361
1438 fortunato 11348
1439 will 11330
1440 rumore 11303
1441 libri 11300
1442 suppongo 11296
1443 serie 11282
1444 arte 11275
1445 edificio 11273
1446 laboratorio 11272
1447 difesa 11252
1448 chiedi 11248
1449 sceriffo 11222
1450 odore 11191
1451 saprei 11181
1452 progetto 11179
1453 perciò 11171
1454 ristorante 11153
1455 perfetta 11124
1456 fiducia 11122
1457 nove 11110
1458 lingua 11103
1459 segnale 11073
1460 tranne 11056
1461 scegliere 11028
1462 bob 11026
1463 porca 11008
1464 ascolti 10985
1465 carriera 10956
1466 colpevole 10947
1467 seduto 10947
1468 palla 10947
1469 comando 10946
1470 don 10943
1471 prendendo 10935
1472 terzo 10931
1473 aiutato 10931
1474 avermi 10912
1475 naso 10908
1476 mette 10902
1477 torta 10900
1478 immediatamente 10896
1479 locale 10893
1480 aiutarla 10886
1481 sembrano 10882
1482 amy 10871
1483 discorso 10865
1484 emergenza 10861
1485 muro 10852
1486 spirito 10837
1487 chiamate 10833
1488 contrario 10814
1489 verra 10803
1490 ie 10802
1491 fiori 10795
1492 notato 10793
1493 massimo 10765
1494 turno 10764
1495 piccoli 10763
1496 umani 10753
1497 anello 10750
1498 controllato 10733
1499 dovremo 10722
1500 coppia 10715
1501 vedrai 10708
1502 faranno 10708
1503 persino 10704
1504 accanto 10686
1505 dubbio 10684
1506 vedete 10676
1507 dipartimento 10671
1508 prenda 10670
1509 aiutami 10661
1510 furgone 10653
1511 dati 10650
1512 costa 10610
1513 guardami 10610
1514 cominciato 10604
1515 evitare 10592
1516 ridere 10590
1517 verrà 10589
1518 proteggere 10584
1519 you 10581
1520 diverse 10568
1521 scatola 10567
1522 mangia 10566
1523 vederla 10564
1524 dovevi 10558
1525 colonnello 10525
1526 riunione 10517
1527 stazione 10516
1528 andava 10496
1529 felici 10465
1530 londra 10443
1531 memoria 10436
1532 grave 10435
1533 razza 10430
