394 hit 140417
395 far 140214
396 aren 139236
397 easy 138793
398 whatever 138249
399 its 137968
400 hands 137651
401 taking 137150
402 times 137085
403 check 136543
404 minutes 136080
405 music 135996
406 inside 134522
407 sleep 134507
408 means 134221
409 somebody 134216
410 mine 133717
411 deal 133692
412 different 133204
413 asked 133062
414 makes 133055
415 point 132432
416 afraid 132423
417 body 130763
418 anyway 130216
419 dear 130092
420 four 129720
421 shall 129524
422 ain 129511
423 chance 129266
424 close 129070
425 making 128319
426 waiting 128123
427 party 128048
428 daughter 127888
429 comes 127771
430 word 127723
431 against 127501
432 fun 126809
433 number 126759
434 married 126555
435 hurt 126494
436 story 126405
437 set 125954
438 wish 125807
439 least 125613
440 quite 125453
441 important 125420
442 girls 125375
443 husband 124638
444 fire 124092
445 nobody 124081
446 fight 123936
447 children 123312
448 rest 123303
449 moment 123055
450 week 122947
451 read 122095
452 stand 121869
453 game 121499
454 cut 121215
455 sister 120634
456 speak 120116
457 child 119840
458 side 119739
459 women 118187
460 supposed 117762
461 started 117383
462 between 117214
463 hours 116778
464 goes 116477
465 blood 116384
466 though 116101
467 truth 115691
468 lady 114711
469 anymore 114428
470 behind 114330
471 almost 114152
472 shot 113597
473 gets 112449
474 war 112177
475 break 111719
476 walk 110976
477 yours 110936
478 able 110547
479 reason 110475
480 trouble 110339
481 met 110143
482 city 109884
483 town 109619
484 trust 109349
485 mr 109232
486 brought 108824
487 died 108729
488 question 108539
489 buy 108052
490 office 107711
491 half 107665
492 bye 107546
493 high 107472
494 free 107167
495 s 107111
496 welcome 107033
497 couple 106808
498 either 105767
499 hurry 105446
500 telling 105128
501 stupid 105060
502 honey 104949
503 power 104938
504 wow 104619
505 tried 104479
506 bed 104451
507 front 104372
508 cool 104224
509 answer 104085
510 playing 104082
511 seems 103976
512 boys 103915
513 send 103037
514 gun 102393
515 line 102053
516 team 101875
517 news 101557
518 months 101166
519 captain 100750
520 save 100595
521 full 100468
522 hate 100170
523 sometimes 100158
524 become 100145
525 whoa 100036
526 lord 99419
527 along 99212
528 dog 98545
529 outside 98145
530 food 97884
531 light 97870
532 order 97797
533 hot 97339
534 funny 97197
535 clear 96753
536 needs 96695
537 six 96585
538 country 96402
539 alive 96183
540 pick 95296
541 em 95146
542 fact 94924
543 ahead 94473
544 black 94187
545 boss 93897
546 living 93864
547 lose 93066
548 feeling 92992
549 leaving 92295
550 cause 91820
551 dinner 91754
552 shouldn 90664
553 promise 90622
554 king 90167
555 running 89284
556 plan 89107
557 taken 88924
558 sort 88633
559 book 88364
560 ma 88307
561 sent 88301
562 anybody 87891
563 hour 87671
564 white 87357
565 small 87194
566 alright 86894
567 sick 86304
568 parents 86017
569 uncle 86011
570 lives 85964
571 safe 85940
572 perfect 85759
573 poor 85630
574 ass 85445
575 shoot 84975
576 scared 84933
577 special 84912
578 serious 84813
579 himself 84655
580 red 84035
581 perhaps 83955
582 touch 83756
583 earth 83210
584 john 83191
585 sounds 82399
586 company 82284
587 past 81831
588 cannot 81647
589 possible 81607
590 bitch 81395
591 ha 80811
592 sound 80575
593 sighs 80364
594 hair 80176
595 human 79978
596 drive 79977
597 luck 79651
598 asking 79599
599 top 79575
600 win 79112
601 glad 78945
602 daddy 78864
603 control 78803
604 o 78589
605 cold 78266
606 ten 78192
607 air 78038
608 happens 77796
609 master 77786
610 jack 77644
611 till 77530
612 dance 77447
613 sex 77309
614 others 76709
615 hospital 76485
616 street 76444
617 hang 76363
618 fast 76330
619 words 76140
620 follow 75758
621 seem 75744
622 murder 75724
623 finally 75533
624 lie 75492
625 dream 75468
626 catch 75412
627 write 74905
628 evening 74866
629 meeting 74477
630 sweet 74044
631 hmm 73706
632 sense 73637
633 lucky 73156
634 known 73000
635 laughs 72946
636 jesus 72410
637 bet 72343
638 voice 72286
639 sign 72196
640 million 72111
641 quiet 71963
642 felt 71918
643 rather 71879
644 careful 71036
645 somewhere 71004
646 longer 70889
647 beat 70858
648 return 70845
649 laughing 70648
650 coffee 70440
651 date 69923
652 pull 69806
653 secret 69712
654 calling 69647
655 less 69572
656 t 69466
657 looked 69402
658 worked 69312
659 weeks 68864
660 fault 68760
661 gentlemen 68638
662 fall 68611
663 given 68133
664 seeing 67977
665 song 67920
666 weren 67902
667 straight 67837
668 calm 67229
669 changed 67059
670 mad 67005
671 loved 66987
672 takes 66925
673 road 66885
674 learn 66803
675 drop 66732
676 wonderful 66685
677 future 66566
678 ladies 66291
679 explain 66231
680 chuckles 66058
681 clean 65803
682 throw 65622
683 early 65439
684 yesterday 65305
685 step 65283
686 turned 65156
687 feet 65155
688 piece 64504
689 picture 64311
690 land 63888
691 quick 63849
692 wonder 63824
693 worth 63758
694 darling 63737
695 questions 63488
696 absolutely 63312
697 president 63295
698 eye 63149
699 giving 62971
700 ooh 62926
701 none 62737
702 dude 62589
703 moving 62517
704 state 62264
705 ones 61570
706 speaking 61501
707 figure 61495
708 goodbye 61278
709 sam 61267
710 strange 61248
711 strong 61216
712 act 61137
713 wedding 61060
714 law 61017
715 kiss 61009
716 works 60984
717 report 60920
718 tired 60654
719 pain 60448
720 marry 60443
721 pass 60412
722 wake 59999
723 kidding 59935
724 general 59901
725 missing 59741
726 ship 59648
727 needed 59601
728 choice 59407
729 class 59200
730 weird 59136
731 worried 59051
732 officer 58999
733 decided 58896
734 amazing 58867
735 busy 58776
736 kept 58745
737 worse 58525
738 happening 58407
739 mistake 58278
740 chief 58110
741 ya 58027
742 forgive 58021
743 age 57722
744 sell 57721
745 michael 57329
746 mouth 57306
747 caught 57213
748 finish 57159
749 during 57018
750 clothes 56880
751 ride 56872
752 birthday 56760
753 meant 56656
754 born 56652
755 watching 56649
756 building 56630
757 dark 56584
758 eh 56545
759 system 56479
760 sing 56452
761 film 56244
762 court 56202
763 tv 56160
764 movie 55929
765 month 55922
766 wear 55899
767 train 55828
768 lying 55752
769 seven 55373
770 totally 55333
771 imagine 55329
772 hotel 55227
773 evidence 55217
774 security 55163
775 completely 55113
776 suppose 54874
777 instead 54831
778 christmas 54546
779 unless 54540
780 information 54503
781 bag 54398
782 hasn 54243
783 certainly 54222
784 attack 54032
785 broke 53821
786 round 53776
787 expect 53536
788 near 53463
789 blue 53435
790 terrible 53309
791 thinks 53301
792 definitely 53189
793 forever 53177
794 frank 52949
795 station 52910
796 except 52818
797 table 52714
798 message 52709
799 history 52471
800 swear 52412
801 george 52290
802 fool 52231
803 talked 52228
804 ring 52026
805 buddy 52008
806 entire 51999
807 lovely 51861
808 floor 51827
809 sun 51825
810 handle 51724
811 army 51696
812 david 51639
813 d 51529
814 joe 51518
815 spend 51470
816 charlie 51466
817 across 51421
818 finished 51415
819 marriage 51386
820 letter 51379
821 ran 51372
822 seriously 51353
823 paid 51338
824 bought 51325
825 york 51181
826 attention 51164
827 anywhere 50967
828 dangerous 50960
829 peace 50793
830 simple 50688
831 forgot 50685
832 situation 50558
833 middle 50544
834 rock 50521
835 test 50487
836 lead 50464
837 protect 50358
838 club 50203
839 fear 50141
840 fair 50011
841 present 49997
842 idiot 49973
843 join 49968
844 interesting 49784
845 tom 49765
846 bill 49727
847 box 49705
848 sitting 49633
849 short 49630
850 ball 49594
851 single 49425
852 group 49383
853 using 49346
854 enjoy 49254
855 normal 49213
856 boat 49201
857 count 49193
858 bastard 49117
859 crime 49076
860 key 48732
861 force 48694
862 horse 48627
863 lunch 48522
864 american 48493
865 quickly 48457
866 paper 48430
867 charge 48398
868 mike 48243
869 surprise 48227
870 space 48201
871 fell 48127
872 honor 48001
873 eight 47968
874 accident 47810
875 wearing 47785
876 fish 47758
877 bar 47752
878 ground 47689
879 problems 47589
880 government 47416
881 miles 47350
882 relax 47302
883 crying 47290
884 bank 47204
885 cover 47197
886 major 47156
887 stopped 47060
888 interested 47024
889 hide 47024
890 stick 46973
891 sea 46933
892 tea 46848
893 area 46836
894 agree 46754
895 difficult 46739
896 personal 46692
897 deep 46574
898 dress 46552
899 service 46509
900 certain 46501
901 trip 46466
902 radio 46423
903 blow 46360
904 smart 46349
905 mark 46290
906 star 46273
907 record 46257
908 offer 46194
909 america 46178
910 prison 46131
911 angry 46131
912 peter 46126
913 soul 46099
914 rich 46092
915 list 45953
916 gold 45948
917 afternoon 45843
918 whether 45738
919 y 45686
920 agent 45544
921 missed 45539
922 proud 45439
923 detective 45375
924 fix 45360
925 respect 45339
926 public 45291
927 fighting 45202
928 girlfriend 45155
929 drunk 45090
930 park 45085
931 killing 45043
932 saved 45028
933 brain 45016
934 forward 44907
935 sad 44845
936 cell 44766
937 mess 44684
938 standing 44678
939 smell 44662
940 fly 44620
941 killer 44596
942 tough 44548
943 scene 44445
944 card 44288
945 english 44191
946 dare 44014
947 broken 43987
948 m 43966
949 mary 43938
950 hungry 43870
951 church 43866
952 ice 43822
953 window 43687
954 paul 43676
955 share 43651
956 third 43449
957 laugh 43410
958 calls 43377
959 often 43374
960 within 43341
961 spent 43244
962 feels 43172
963 lieutenant 43153
964 cry 43118
965 mum 43114
966 visit 43110
967 honest 43084
968 seat 42796
969 mama 42749
970 teacher 42565
971 relationship 42457
972 moved 42407
973 pleasure 42334
974 camera 42303
975 starting 42250
976 bloody 42189
977 lived 42183
978 college 42149
979 judge 42135
980 cops 42095
981 position 42015
982 sake 42005
983 screaming 42004
984 boyfriend 41997
985 wall 41971
986 teach 41926
987 neither 41825
988 prove 41822
989 loves 41819
990 besides 41815
991 realize 41792
992 private 41778
993 ben 41725
994 impossible 41675
995 walking 41650
996 carry 41596
997 accept 41554
998 especially 41297
999 liked 41285
1000 french 41183
1001 art 41149
1002 machine 41028
1003 green 40940
1004 involved 40812
1005 became 40729
1006 cop 40697
1007 la 40688
1008 mm 40670
1009 wine 40604
1010 apartment 40598
1011 upset 40509
1012 cute 40427
1013 village 40287
1014 holy 40242
1015 congratulations 40116
1016 jail 40107
1017 likes 40099
1018 sleeping 40063
1019 joke 40058
1020 evil 39915
1021 lawyer 39889
1022 field 39733
1023 contact 39690
1024 obviously 39689
1025 store 39641
1026 quit 39590
1027 dying 39582
1028 queen 39571
1029 shop 39570
1030 hundred 39568
1031 professor 39559
1032 continue 39450
1033 whose 39258
1034 driving 39255
1035 appreciate 39195
1036 madam 39194
1037 doubt 39108
1038 wrote 39104
1039 plane 38874
1040 cash 38862
1041 island 38847
1042 cat 38839
1043 slow 38673
1044 huge 38651
1045 decision 38617
1046 beer 38613
1047 difference 38595
1048 thousand 38518
1049 beginning 38454
1050 christ 38447
1051 push 38393
1052 south 38314
1053 gift 38293
1054 lt 38235
1055 glass 38193
1056 eating 37867
1057 tree 37829
1058 bear 37762
1059 stuck 37681
1060 colonel 37670
1061 rules 37670
1062 north 37630
1063 bus 37528
1064 seconds 37490
1065 dreams 37489
1066 partner 37445
1067 grab 37438
1068 victim 37430
1069 dirty 37385
1070 computer 37344
1071 truck 37301
1072 promised 37285
1073 reach 37272
1074 upon 37261
1075 singing 37260
1076 board 37139
1077 shoes 37061
1078 gives 37027
1079 staying 36985
1080 fat 36929
1081 planet 36882
1082 henry 36853
1083 suddenly 36737
1084 mmm 36709
1085 putting 36703
1086 search 36701
1087 lots 36676
1088 immediately 36657
1089 wind 36653
1090 arrest 36522
1091 jump 36373
1092 support 36352
1093 magic 36304
1094 owe 36280
1095 crap 36270
1096 holding 36078
1097 continues 35985
1098 usually 35968
1099 kitchen 35918
1100 summer 35881
1101 arms 35862
1102 de 35843
1103 patient 35839
1104 aunt 35838
1105 experience 35804
1106 heaven 35786
1107 james 35693
1108 paris 35617
1109 grow 35616
1110 passed 35572
1111 rid 35556
1112 harry 35509
1113 river 35480
1114 everywhere 35427
1115 listening 35399
1116 knock 35389
1117 escape 35378
1118 cheers 35365
1119 aah 35355
1120 bother 35353
1121 er 35281
1122 address 35192
1123 foot 35049
1124 yo 35020
1125 moon 35015
1126 turns 34869
1127 mate 34866
1128 drinking 34835
1129 grand 34833
1130 worst 34819
1131 match 34815
1132 nervous 34755
1133 final 34739
1134 choose 34660
1135 smoke 34573
1136 orders 34567
1137 otherwise 34540
1138 books 34474
1139 blame 34451
1140 press 34451
1141 ls 34387
1142 decide 34342
1143 drugs 34330
1144 hadn 34248
1145 max 34245
1146 themselves 34219
1147 smile 34218
1148 type 34177
1149 ow 34146
1150 gay 34137
1151 picked 34081
1152 mission 34040
1153 favor 33983
1154 nick 33903
1155 named 33874
1156 arrived 33817
1157 allowed 33791
1158 action 33770
1159 c 33701
1160 duty 33698
1161 price 33684
1162 guard 33659
1163 pictures 33644
1164 risk 33564
1165 innocent 33522
1166 danny 33511
1167 legs 33499
1168 notice 33485
1169 learned 33468
1170 begin 33446
1171 enemy 33445
1172 played 33423
1173 kick 33382
1174 race 33324
1175 suit 33272
1176 jimmy 33196
1177 ourselves 33174
1178 allow 33166
1179 fit 33155
1180 yep 33108
1181 director 33105
1182 shh 33089
1183 surprised 33014
1184 pregnant 32995
1185 nine 32989
1186 further 32966
1187 dollars 32945
1188 mrs 32931
1189 spot 32917
1190 cross 32890
1191 arm 32824
1192 upstairs 32810
1193 herself 32780
1194 steal 32744
1195 feelings 32742
1196 brothers 32679
1197 rings 32635
1198 chicken 32622
1199 names 32601
1200 grunts 32574
1201 apart 32571
1202 twice 32560
1203 department 32555
1204 according 32554
1205 silly 32476
1206 bob 32459
1207 hero 32423
1208 gas 32392
1209 closed 32376
1210 admit 32336
1211 destroy 32296
1212 sergeant 32287
1213 alex 32275
1214 guilty 32166
1215 low 32159
1216 leg 32150
1217 taste 32114
1218 waste 32106
1219 tony 32104
1220 earlier 32077
1221 awesome 32073
1222 fired 32070
1223 london 31978
1224 west 31846
1225 bunch 31826
1226 battle 31795
1227 study 31781
1228 bigger 31774
1229 mention 31763
1230 writing 31761
1231 helping 31754
1232 bell 31721
1233 ray 31703
1234 sold 31691
1235 ways 31684
1236 stage 31643
1237 written 31637
1238 keeping 31636
1239 hole 31622
1240 locked 31617
1241 lock 31524
1242 weapon 31517
1243 jim 31503
1244 places 31472
1245 helped 31423
1246 indeed 31423
1247 energy 31417
1248 treat 31412
1249 burn 31405
1250 stole 31344
1251 hiding 31325
1252 form 31269
1253 above 31249
1254 sky 31213
1255 gasps 31166
1256 breakfast 31116
1257 band 31103
1258 figured 31077
1259 seemed 31007
1260 empty 30993
1261 fresh 30978
1262 prince 30938
1263 track 30900
1264 spirit 30884
1265 complete 30857
1266 reading 30818
1267 nose 30741
1268 favorite 30719
1269 memory 30698
1270 sarah 30692
1271 laughter 30676
1272 roll 30655
1273 witness 30628
1274 starts 30588
1275 double 30512
1276 however 30494
1277 bathroom 30460
1278 e 30456
1279 build 30439
1280 bomb 30420
1281 pressure 30380
1282 flight 30300
1283 interest 30254
1284 flowers 30236
1285 goddamn 30201
1286 following 30176
1287 whom 30154
1288 dogs 30145
1289 steve 30135
1290 itself 30118
1291 throat 30111
1292 cost 30097
1293 danger 30055
1294 closer 30040
1295 asshole 30040
1296 neck 30032
1297 van 30024
1298 raise 30022
1299 acting 29972
1300 mommy 29962
1301 plans 29950
1302 adam 29911
1303 shooting 29896
1304 beg 29830
1305 narrator 29799
1306 losing 29764
1307 ridiculous 29686
1308 suspect 29619
1309 bottle 29616
1310 warm 29573
1311 beauty 29565
1312 nature 29563
1313 medical 29536
1314 apparently 29525
1315 asleep 29514
1316 guns 29501
1317 video 29481
1318 rain 29473
1319 camp 29428
1320 shame 29428
1321 driver 29401
1322 keys 29382
1323 bird 29288
1324 built 29268
1325 crowd 29265
1326 extra 29252
1327 heavy 29226
1328 simply 29226
1329 famous 29221
1330 pants 29201
1331 majesty 29195
1332 keeps 29107
1333 level 29103
1334 tommy 29095
1335 faith 29072
1336 animals 29061
1337 commander 29038
1338 wild 29018
1339 richard 29012
1340 showed 28972
1341 awful 28930
1342 lay 28922
1343 deserve 28899
1344 excellent 28868
1345 client 28788
1346 plenty 28787
1347 consider 28781
1348 excited 28773
1349 engine 28754
1350 billy 28753
1351 pop 28733
1352 ringing 28695
1353 animal 28686
1354 hoping 28653
1355 responsible 28640
1356 jane 28635
1357 wondering 28610
1358 devil 28604
1359 weekend 28585
1360 stone 28548
1361 sweetheart 28524
1362 large 28497
1363 military 28494
1364 cook 28490
1365 skin 28459
1366 knife 28455
1367 common 28426
1368 grace 28400
1369 papers 28398
1370 drug 28386
1371 willing 28350
1372 necessary 28336
1373 whoever 28304
1374 blind 28208
1375 flying 28203
1376 german 28200
1377 beach 28127
1378 hat 28126
1379 walked 28092
1380 nor 28090
1381 lights 28085
1382 local 28001
1383 stars 27999
1384 although 27997
1385 code 27938
1386 main 27891
1387 grunting 27802
1388 faster 27727
1389 hall 27695
1390 opportunity 27674
1391 bullshit 27636
1392 corner 27591
1393 fuckin 27589
1394 cars 27568
1395 johnny 27560
1396 agreed 27548
1397 cup 27547
1398 lies 27520
1399 knowing 27509
1400 justice 27455
1401 due 27441
1402 rose 27428
1403 leaves 27406
1404 princess 27380
1405 folks 27375
1406 bottom 27346
1407 apologize 27318
1408 ghost 27310
1409 tight 27299
1410 lee 27299
1411 dick 27281
1412 grandma 27249
1413 restaurant 27228
1414 language 27223
1415 weapons 27187
1416 east 27157
1417 fellow 27128
1418 note 27115
1419 leader 27083
1420 several 27032
1421 tells 26992
1422 clearly 26952
1423 health 26936
1424 shows 26921
1425 correct 26909
1426 angel 26883
1427 hanging 26874
1428 stories 26842
1429 jake 26838
1430 pulled 26824
1431 rule 26799
1432 cousin 26779
1433 advice 26766
1434 beyond 26760
1435 held 26717
1436 hardly 26714
1437 pardon 26682
1438 milk 26678
1439 dancing 26639
1440 groans 26632
1441 gotten 26623
1442 spoke 26608
1443 speed 26548
1444 understood 26541
1445 file 26441
1446 tape 26438
1447 practice 26437
1448 taught 26366
1449 among 26348
1450 murdered 26251
1451 emergency 26210
1452 ought 26186
1453 somehow 26180
1454 bridge 26147
1455 coach 26097
1456 martin 26072
1457 inspector 26038
1458 minister 26007
1459 states 25996
1460 applause 25941
1461 possibly 25935
1462 conversation 25908
1463 hearing 25891
1464 national 25844
1465 account 25811
1466 breath 25803
1467 shouting 25778
1468 crew 25767
1469 lied 25739
1470 meat 25695
1471 cake 25679
1472 strength 25659
1473 natural 25646
1474 career 25630
1475 plus 25607
1476 dressed 25600
1477 sight 25599
1478 vote 25596
1479 powerful 25595
1480 copy 25573
1481 nonsense 25569
1482 student 25547
1483 dropped 25528
1484 trial 25501
1485 freedom 25500
1486 breathe 25499
1487 market 25488
1488 doc 25485
1489 soldiers 25413
1490 serve 25397
1491 photo 25395
1492 manager 25380
1493 robert 25255
1494 eddie 25246
1495 towards 25210
1496 biggest 25204
1497 horrible 25125
1498 arrested 25068
1499 size 25068
1500 bringing 25038
1501 noticed 25032
1502 fantastic 24998
1503 papa 24981
1504 operation 24967
1505 greatest 24913
1506 nearly 24897
1507 chinese 24872
1508 cheering 24817
1509 checked 24799
1510 trick 24795
1511 breaking 24792
1512 older 24780
1513 sweetie 24746
1514 teeth 24741
1515 pack 24730
1516 monster 24707
1517 ideas 24706
1518 center 24706
1519 forgotten 24699
1520 travel 24674
1521 hurts 24666
1522 belong 24591
1523 grandpa 24585
1524 target 24566
1525 games 24564
1526 science 24531
1527 planning 24518
1528 project 24517
1529 remain 24501
1530 united 24432
1531 paying 24386
1532 feed 24315
1533 numbers 24314
1534 fake 24304
1535 chris 24278
1536 prepared 24270
1537 aw 24238
1538 credit 24208
1539 suicide 24206
1540 records 24205
1541 investigation 24184
1542 nurse 24168
1543 oil 24139
1544 criminal 24129
1545 soldier 24101
1546 recognize 24068
1547 loud 24060
1548 plays 24030
1549 original 23996
1550 heads 23986
1551 shirt 23985
1552 example 23972
1553 strike 23968
1554 pray 23966
1555 chair 23949
1556 invited 23858
1557 fill 23846
1558 survive 23835
1559 jealous 23812
1560 universe 23806
1561 discuss 23789
1562 command 23784
1563 easier 23744
1564 super 23739
1565 training 23695
1566 incredible 23671
1567 pretend 23636
1568 condition 23599
1569 challenge 23598
1570 bobby 23595
1571 prepare 23587
1572 truly 23573
1573 balls 23558
1574 roger 23514
1575 perfectly 23467
1576 ticket 23458
1577 nowhere 23457
1578 honestly 23429
1579 comfortable 23408
1580 meaning 23406
1581 view 23370
1582 program 23367
1583 brown 23348
1584 dry 23340
1585 wash 23292
1586 turning 23286
1587 concerned 23271
1588 society 23258
1589 cards 23248
1590 prefer 23245
1591 nuts 23243
1592 stolen 23235
1593 release 23210
1594 birth 23202
1595 onto 23196
1596 sunday 23194
1597 research 23165
1598 usual 23164
1599 guest 23152
1600 amy 23144
1601 ln 23143
1602 ugly 23129
1603 lift 23086
1604 opinion 23060
1605 began 23035
1606 destroyed 22985
1607 character 22970
1608 mountain 22945
1609 heat 22914
1610 surely 22904
1611 movies 22900
1612 ho 22887
1613 tie 22879
1614 finding 22873
1615 sheriff 22868
1616 whoo 22868
1617 pieces 22855
1618 bro 22791
1619 color 22772
1620 dumb 22770
1621 unfortunately 22767
1622 mister 22762
1623 letting 22746
1624 ours 22680
1625 charles 22674
1626 daniel 22671
1627 n 22645
1628 bodies 22640
1629 believed 22638
1630 matters 22635
1631 sword 22633
1632 threw 22633
1633 ended 22609
1634 screams 22602
1635 france 22555
1636 exist 22536
1637 ryan 22523
1638 lab 22504
1639 bullet 22496
1640 proof 22486
1641 base 22485
1642 aware 22478
1643 bucks 22474
1644 cream 22468
1645 noise 22458
1646 total 22448
1647 selling 22413
1648 kim 22383
1649 gang 22353
1650 happiness 22348
1651 afford 22339
1652 re 22300
1653 brilliant 22214
1654 joy 22212
1655 letters 22208
1656 students 22207
1657 breathing 22199
1658 anna 22173
1659 female 22154
1660 realized 22125
1661 opened 22087
1662 draw 22043
1663 aye 21982
1664 created 21979
1665 whenever 21979
1666 male 21977
1667 bite 21939
1668 slept 21929
1669 shower 21911
